"Timestamp"	"Age"	"Sex"	"Height"	"Weight"	"Shoe.size"	"Eye.Color"	"Smoking"	"Smoking.How.many.per.day"	"Videogames"	"TV..hours.per.week."	"Internet..hours.per.week."	"Books..how.many.per.year."	"Sport..hours.per.week."	"Pet"	"Faculty"	"Friends.on.Facebook"	"Sleep..hours.per.night."	"PetBird"	"PetCat"	"PetDog"	"PetFish"	"Petno"	"PetOther"	"PetRodent"
"2.27.2012 19:12:32"	20	"male"	188	75	44	"brown"	"no"	0	"no"	7	7	12	7	"Dog"	"Medicine"	0	5	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.27.2012 19:52:10"	21	"female"	163	60	38	"brown"	"no"	0	"no"	0	20	10	3	"Rodent"	"Dental Medicine"	112	6	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"2.28.2012 7:30:55"	20	"female"	174	49	38	"brown"	"no"	0	"no"	2	8	10	3	"Cat"	"Medicine"	175	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.28.2012 12:17:50"	20	"female"	167	60	40	"green"	"no"	0	"no"	0	10	15	10	"no"	"Medicine"	260	5	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.28.2012 12:36:05"	20	"female"	172	70	40	"brown"	"no"	0	"no"	10	7	1	0	"no"	"Medicine"	130	6	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.28.2012 17:44:13"	21	"male"	176	77	43	"blue"	"no"	0	"no"	14	10	20	20	"no"	"Medicine"	300	9	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.28.2012 19:43:14"	20	"female"	166	60	40	"brown"	"no"	0	"no"	4	15	15	12	"Cat, Dog"	"Medicine"	503	7	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"2.28.2012 20:20:38"	20	"female"	175	67	41	"blue"	"no"	0	"yes"	2	10	5	2	"Cat, Rodent"	"Medicine"	500	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"Yes"
"2.28.2012 20:54:45"	20	"female"	157	55	37	"brown"	"no"	0	"no"	2	2	10	4	"Cat"	"Medicine"	190	5	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.28.2012 21:20:06"	21	"female"	170	65	40	"blue"	"no"	0	"no"	20	20	10	1	"Bird"	"Dental Medicine"	744	6	"Yes"	"No"	"No"	"No"	"No"	"No"	"No"
"2.28.2012 22:18:04"	20	"male"	189	60	43	"brown"	"no"	0	"yes"	5	5	20	2	"no"	"Medicine"	150	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.28.2012 22:22:53"	21	"female"	165	63	39	"brown"	"no"	0	"no"	12	6	1	2	"no"	"Medicine"	20	6.5	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.28.2012 22:56:22"	21	"female"	180	72	41	"brown"	"no"	0	"no"	2	7	3	2	"no"	"Medicine"	635	6	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.29.2012 10:40:48"	20	"female"	162	61	36	"green"	"no"	0	"no"	0	30	4	0	"no"	"Medicine"	0	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.29.2012 18:11:14"	20	"male"	190	75	44	"green"	"no"	0	"yes"	0	25	10	10	"no"	"Medicine"	228	10	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.29.2012 18:47:38"	20	"female"	168	56	40	"blue"	"no"	0	"no"	0.5	7	20	15	"Cat"	"Medicine"	110	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.29.2012 19:20:05"	20	"female"	166	58	39	"green"	"no"	0	"yes"	3	10	10	7	"Cat, Dog, Other"	"Medicine"	250	7	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"
"2.29.2012 20:08:32"	20	"female"	171	62	39	"brown"	"yes"	7	"no"	5	20	20	15	"Cat, Dog"	"Dental Medicine"	800	8	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"2.29.2012 20:29:22"	20	"male"	183	78	42	"brown"	"no"	0	"no"	8	20	1.5	0.5	"Rodent"	"Medicine"	470	7	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"2.29.2012 21:16:32"	20	"female"	179	69	39	"green"	"no"	0	"no"	7	10	12	10	"no"	"Medicine"	300	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.29.2012 21:16:48"	20	"female"	179	69	39	"green"	"no"	0	"no"	7	10	12	10	"no"	"Medicine"	300	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.29.2012 21:40:58"	21	"female"	171	58	38	"blue"	"no"	0	"yes"	10	10	20	5	"Cat"	"Medicine"	250	8	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"3.1.2012 10:00:11"	20	"male"	188	85	45	"brown"	"no"	0	"no"	12	10	5	5	"no"	"Medicine"	700	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.1.2012 12:10:23"	21	"female"	168	57	39	"blue"	"no"	0	"no"	10	15	5	3	"Dog"	"Medicine"	303	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.1.2012 15:06:16"	20	"male"	183	60	42	"blue"	"no"	0	"yes"	0	17	2	3	"Cat, Dog, Rodent"	"Medicine"	140	10	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"Yes"
"3.1.2012 16:31:02"	20	"male"	170	60	41	"brown"	"no"	0	"no"	14	10	20	10	"Cat"	"Medicine"	131	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"3.1.2012 16:37:09"	20	"female"	168	56	38	"brown"	"no"	0	"no"	0	7	40	5	"Dog, Fish, Other"	"Medicine"	330	7	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"
"3.1.2012 16:37:30"	20	"female"	165	72	38	"brown"	"no"	0	"no"	3	5	25	3.5	"Rodent"	"Medicine"	300	8	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"3.1.2012 17:31:12"	20	"female"	162	64	39	"blue"	"no"	0	"no"	5	6	10	6	"no"	"Medicine"	326	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.1.2012 17:48:27"	20	"female"	172	73	41	"brown"	"no"	0	"no"	0.5	18	3	1	"Dog"	"Dental Medicine"	195	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.1.2012 17:51:09"	21	"female"	165	56	39	"blue"	"no"	0	"no"	3	10	10	9	"Dog"	"Medicine"	200	9	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.1.2012 20:25:28"	20	"male"	183	80	45	"blue"	"yes"	15	"no"	5	35	5	6	"Bird"	"Medicine"	1594	7	"Yes"	"No"	"No"	"No"	"No"	"No"	"No"
"3.1.2012 21:08:52"	20	"female"	179	69	41	"blue"	"no"	0	"yes"	6	25	12	6	"Cat, Dog, Fish"	"Medicine"	177	6	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"
"3.1.2012 22:19:20"	21	"female"	165	56	37	"blue"	"no"	0	"no"	0	3	7	2	"no"	"Medicine"	312	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.1.2012 23:04:50"	20	"male"	189	89	46	"blue"	"no"	0	"no"	2	4	20	21	"Fish"	"Dental Medicine"	0	8	"No"	"No"	"No"	"Yes"	"No"	"No"	"No"
"3.2.2012 0:16:22"	20	"female"	165	60	38	"blue"	"no"	0	"no"	3	35	20	5	"no"	"Medicine"	150	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.2.2012 4:57:47"	21	"male"	180	67	42	"brown"	"yes"	3	"no"	2	10	20	2	"Cat, Dog, Fish, Other"	"Medicine"	0	6	"No"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"No"
"3.2.2012 6:55:30"	20	"female"	163	48	39	"blue"	"no"	0	"no"	0	24	10	1	"no"	"Medicine"	500	6	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.2.2012 10:21:09"	20	"female"	169	50	40	"blue"	"no"	0	"no"	1	5	10	1	"Dog"	"Medicine"	270	6	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.2.2012 11:06:41"	20	"female"	153	50	36	"brown"	"no"	0	"no"	10	10	2	4	"Dog"	"Medicine"	450	6	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.2.2012 17:47:55"	20	"male"	197	90	47	"blue"	"no"	0	"yes"	0.5	10	3	10	"no"	"Dental Medicine"	490	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.2.2012 17:50:31"	20	"female"	164	47	37	"blue"	"no"	0	"no"	5	4	5	3	"no"	"Medicine"	400	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.2.2012 18:29:24"	21	"female"	169	58	38	"brown"	"no"	0	"no"	0	9	8	3	"Dog"	"Medicine"	0	7.5	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.2.2012 19:14:19"	23	"female"	162	57	37	"green"	"no"	0	"no"	2	25	20	7	"Fish, Other"	"Medicine"	320	7	"No"	"No"	"No"	"Yes"	"No"	"Yes"	"No"
"3.3.2012 9:00:29"	20	"female"	175	57	41	"brown"	"no"	0	"no"	2	20	5	2	"Dog"	"Medicine"	150	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.3.2012 10:00:09"	20	"female"	172	52	39	"blue"	"no"	0	"no"	5	10	20	0	"Dog"	"Medicine"	342	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.3.2012 16:32:01"	21	"female"	170	60	40	"other"	"no"	0	"no"	0	10	5	0	"Dog"	"Medicine"	0	5	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.4.2012 13:37:56"	20	"male"	181	80	45	"brown"	"no"	0	"yes"	10	15	10	4	"Cat, Dog, Fish"	"Medicine"	100	8	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"
"3.4.2012 14:06:18"	20	"male"	178	67	45	"green"	"no"	0	"yes"	1	24	13	12	"no"	"Medicine"	30	10	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.4.2012 16:21:12"	20	"male"	173	69	41	"blue"	"no"	0	"no"	4	10	2	5	"no"	"Medicine"	425	9	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.4.2012 18:15:28"	20	"male"	190	85	44	"brown"	"no"	0	"yes"	2	2	5	10	"Cat"	"Medicine"	253	8	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"3.4.2012 20:15:50"	20	"male"	176	95	43	"blue"	"no"	0	"yes"	8	5	6	4	"Cat, Other"	"Medicine"	68	4	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"No"
"3.4.2012 20:19:06"	20	"female"	173	62	40	"brown"	"no"	0	"no"	7	18	3	4	"Dog"	"Medicine"	208	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.4.2012 21:18:17"	21	"female"	180	65	40	"brown"	"no"	0	"no"	1	14	10	3	"no"	"Medicine"	0	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.4.2012 21:45:10"	21	"male"	176	69	42	"blue"	"no"	0	"yes"	1	21	20	8	"no"	"Medicine"	0	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.4.2012 22:43:48"	21	"male"	182	87	42	"blue"	"no"	0	"yes"	10	20	0	3	"Dog"	"Medicine"	300	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.5.2012 10:42:50"	20	"female"	167	60	39	"brown"	"no"	0	"no"	5	20	10	1	"no"	"Medicine"	500	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.5.2012 10:45:10"	20	"female"	175	66	39	"brown"	"no"	0	"no"	0.5	7	30	10	"Dog, Fish, Bird, Rodent"	"Medicine"	0	7	"Yes"	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"
"3.5.2012 12:07:35"	20	"female"	178	64	39	"green"	"no"	0	"no"	5	10	4	2	"no"	"Medicine"	0	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.5.2012 12:39:01"	20	"female"	170	62	40	"brown"	"no"	0	"no"	5	20	7	4	"no"	"Medicine"	300	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.5.2012 12:49:35"	20	"female"	176	65	40	"other"	"no"	0	"no"	4	14	10	3	"Cat, Dog, Bird, Rodent"	"Medicine"	338	7	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"	"Yes"
"3.5.2012 19:02:10"	20	"female"	172	70	40	"green"	"no"	0	"no"	0.5	40	0	0	"Dog"	"Medicine"	365	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.6.2012 15:48:30"	20	"female"	177	60	39	"blue"	"no"	0	"no"	3	5	10	10	"no"	"Medicine"	467	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.6.2012 17:13:08"	20	"male"	185	80	45	"brown"	"no"	0	"no"	0	2	10	15	"no"	"Medicine"	605	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.6.2012 19:47:08"	21	"female"	173	67	40	"blue"	"no"	0	"yes"	2	10	20	6	"Dog, Fish"	"Medicine"	600	6	"No"	"No"	"Yes"	"Yes"	"No"	"No"	"No"
"3.7.2012 8:28:50"	21	"male"	190	80	45	"green"	"no"	0	"yes"	3	40	5	6	"Cat, Dog, Fish"	"Medicine"	150	8	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"
"3.7.2012 21:42:12"	20	"female"	166	58	38	"blue"	"no"	0	"no"	16	15	7	3	"Dog, Other"	"Medicine"	116	5.5	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"No"
"3.7.2012 22:59:30"	20	"female"	173	66	41	"brown"	"no"	0	"yes"	4	8	1	8	"Cat"	"Medicine"	190	8	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"3.7.2012 23:07:32"	21	"male"	189	90	45	"blue"	"no"	0	"yes"	8	12	15	4	"Cat, Fish, Bird, Rodent, Other"	"Medicine"	345	8	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"
"3.8.2012 10:31:01"	20	"male"	173	74	41	"brown"	"no"	0	"yes"	15	7	0	10	"Cat"	"Medicine"	360	9	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"3.8.2012 18:24:34"	20	"female"	160	44	36	"blue"	"no"	0	"no"	5	8	30	4	"Cat, Dog, Fish"	"Medicine"	448	9	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"
"3.8.2012 18:28:18"	20	"female"	167	57	39	"brown"	"no"	0	"no"	2	28	10	5	"Cat, Dog"	"Medicine"	350	8	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"3.8.2012 18:38:12"	21	"female"	166	65	41	"blue"	"yes"	2	"no"	6	15	20	1	"Cat"	"Medicine"	350	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"3.9.2012 6:31:25"	20	"female"	173	65	40	"other"	"no"	0	"no"	1	10	5	4	"Dog"	"Medicine"	536	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.9.2012 12:16:56"	20	"male"	186	74	43	"brown"	"no"	0	"no"	15	11	2	9	"Fish"	"Medicine"	550	7	"No"	"No"	"No"	"Yes"	"No"	"No"	"No"
"3.9.2012 13:37:16"	20	"female"	180	68	41	"blue"	"no"	0	"no"	1	15	6	4	"Dog"	"Medicine"	364	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.9.2012 16:43:16"	20	"female"	176	74	40	"brown"	"no"	0	"no"	5	7	4	6	"Cat, Other"	"Medicine"	111	9	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"No"
"3.9.2012 17:02:25"	20	"male"	188	85	44	"blue"	"no"	0	"no"	15	15	3	10	"no"	"Medicine"	530	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.10.2012 9:34:53"	20	"female"	170	62	39	"brown"	"no"	0	"yes"	10	5	30	5	"no"	"Medicine"	350	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.10.2012 10:47:46"	21	"female"	172	53	40	"brown"	"no"	0	"no"	0	8	2	5	"no"	"Dental Medicine"	0	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.10.2012 11:28:15"	20	"female"	170	61	39	"blue"	"no"	0	"no"	0	3	5	2	"Cat, Fish"	"Dental Medicine"	400	7	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"No"
"3.10.2012 16:17:28"	20	"male"	180	72	40	"brown"	"no"	0	"no"	3	5	12	8	"no"	"Medicine"	123	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.11.2012 19:55:23"	20	"female"	174	64	40	"blue"	"no"	0	"no"	2	14	6	4	"Other"	"Medicine"	614	8	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"3.11.2012 19:55:46"	20	"female"	174	64	40	"blue"	"no"	0	"no"	2	14	6	4	"Other"	"Medicine"	614	8	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"3.11.2012 23:12:51"	20	"male"	178	68	43	"brown"	"no"	0	"yes"	4	14	4	7	"Dog"	"Medicine"	289	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.13.2012 15:32:13"	20	"male"	186	78	44	"other"	"no"	0	"no"	3	20	1	4	"no"	"Dental Medicine"	0	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.13.2012 15:59:11"	21	"female"	170	62	39	"brown"	"no"	0	"no"	1	7	6	4	"Cat, Dog"	"Medicine"	236	7	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"3.14.2012 13:41:56"	20	"female"	171	65	38	"green"	"no"	0	"no"	8	21	5	0	"Dog"	"Medicine"	430	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.14.2012 20:20:02"	20	"female"	167	54	40	"blue"	"no"	0	"no"	10	10	10	4	"Dog"	"Medicine"	260	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.14.2012 20:20:37"	20	"female"	167	54	40	"blue"	"no"	0	"no"	10	10	10	4	"Dog"	"Medicine"	260	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.15.2012 17:01:54"	20	"male"	180	70	46	"brown"	"no"	0	"yes"	2	10	5	6	"no"	"Medicine"	364	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.15.2012 19:25:56"	21	"female"	172	80	41	"green"	"no"	0	"no"	1	14	0	5	"Cat, Dog, Other"	"Medicine"	396	7	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"
"3.15.2012 20:10:58"	20	"female"	176	65	42	"blue"	"no"	0	"no"	2	12	1	5	"no"	"Medicine"	210	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.18.2012 11:55:03"	20	"female"	165	55	39	"green"	"no"	0	"yes"	0	10	15	12	"no"	"Medicine"	255	9	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.18.2012 15:40:29"	20	"female"	158	45	36	"blue"	"no"	0	"no"	14	20	1	5	"no"	"Medicine"	400	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"3.18.2012 15:42:19"	20	"male"	185	94	47	"brown"	"no"	0	"yes"	2	20	15	4	"Cat"	"Medicine"	210	6	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"3.19.2012 7:16:27"	20	"female"	171	58	39	"green"	"no"	0	"no"	8	15	4	5	"Cat, Dog"	"Medicine"	396	8	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"3.25.2012 19:21:21"	27	"female"	165	73	40	"blue"	"yes"	1	"no"	2	6	7	1	"Cat"	"Medicine"	0	6	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"3.26.2012 20:16:19"	20	"male"	186	70	43	"blue"	"no"	0	"no"	2	8	2	6	"Rodent"	"Medicine"	350	6	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"3.30.2012 11:05:05"	20	"female"	173	57	39	"brown"	"no"	0	"no"	2	15	10	10	"Other"	"Medicine"	400	7	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"3.30.2012 12:37:57"	20	"female"	168	63	38	"blue"	"no"	0	"no"	6	10	20	20	"Dog"	"Medicine"	512	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"4.6.2012 17:34:28"	20	"male"	178	81	43	"blue"	"no"	0	"no"	15	15	2	6	"no"	"Medicine"	306	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"4.12.2012 11:15:28"	21	"female"	169	56	37.5	"green"	"no"	0	"no"	0	4	5	11	"Dog"	"Medicine"	0	6	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"4.12.2012 18:42:38"	19	"female"	157	57	37	"blue"	"no"	0	"no"	3	21	4	4	"Cat, Dog, Other"	"Medicine"	485	7	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"
"4.15.2012 12:10:07"	20	"male"	178	55	41	"green"	"no"	0	"no"	2	30	10	3	"no"	"Medicine"	500	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"4.16.2012 21:21:50"	20	"female"	158	65	38	"blue"	"no"	0	"no"	5	10	10	2	"no"	"Medicine"	282	6	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"4.18.2012 18:31:07"	20	"female"	166	50	38	"green"	"no"	0	"no"	20	15	5	8	"Cat"	"Medicine"	245	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"4.19.2012 16:32:39"	21	"female"	166	56	39	"brown"	"yes"	4	"no"	3	15	6	2	"Dog"	"Dental Medicine"	301	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"4.19.2012 17:36:33"	20	"male"	185	70	42	"blue"	"yes"	0.14	"yes"	0	24	1	4	"Dog"	"Dental Medicine"	375	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"4.22.2012 21:16:43"	20	"male"	179	73	43	"brown"	"no"	0	"yes"	1	30	10	4	"Fish"	"Medicine"	666	7	"No"	"No"	"No"	"Yes"	"No"	"No"	"No"
"4.24.2012 18:52:37"	20	"female"	170	65	38.5	"brown"	"no"	0	"no"	3	50	5	7	"no"	"Medicine"	300	6	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"5.14.2012 9:55:57"	20	"female"	167	58	38	"brown"	"no"	0	"no"	16	20	8	7	"Other"	"Medicine"	400	8	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"5.23.2012 10:20:31"	20	"male"	180	73	42	"green"	"no"	0	"no"	2	15	1	3	"Dog"	"Medicine"	290	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"5.23.2012 13:27:56"	20	"male"	198	93	47	"blue"	"no"	0	"yes"	1	30	10	10	"no"	"Medicine"	130	9	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"6.14.2012 15:42:10"	23	"male"	187	79	44	"brown"	"no"	0	"yes"	2	14	7	4	"Cat"	"Medicine"	0	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"6.22.2012 14:18:42"	20	"female"	166	52	38	"brown"	"no"	0	"no"	1	4	1	5	"Rodent"	"Medicine"	215	7	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"6.27.2012 22:33:28"	20	"female"	180	66	41	"brown"	"no"	0	"no"	4	55	5	0	"Dog"	"Dental Medicine"	250	5	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"6.28.2012 0:43:53"	20	"female"	171	56	39	"brown"	"no"	0	"no"	5	15	20	10	"Rodent"	"Dental Medicine"	245	7	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"6.29.2012 0:02:16"	21	"male"	191	91	45	"blue"	"yes"	20	"yes"	0	30	1	4	"Dog"	"Medicine"	432	5	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"9.6.2012 12:17:34"	23	"male"	178	68	45	"blue"	"no"	0	"no"	3	35	30	10	"Dog"	"Medicine"	243	6	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
